Time_Stamp,Value
2019-06-22 14:54:51,38.97999
2019-06-22 14:55:44,38.66999
2019-06-22 14:56:37,38.66999
2019-06-22 14:56:59,38.77999
2019-06-22 14:57:46,38.42999
2019-06-22 15:00:40,38.42999
2019-06-22 15:01:19,38.83999
2019-06-22 15:01:52,38.62999
2019-06-22 15:02:46,38.62999
2019-06-22 15:03:28,38.37999
2019-06-22 15:04:11,38.69999
2019-06-22 15:06:05,38.69999
2019-06-22 15:06:51,38.88999
2019-06-22 15:07:17,38.45
2019-06-22 15:09:10,38.45
2019-06-22 15:10:10,38.30999
2019-06-22 15:11:04,38.30999
2019-06-22 15:11:33,38.48999
2019-06-22 15:13:28,38.48999
2019-06-22 15:14:06,38.20999
2019-06-22 15:14:59,38.20999
2019-06-22 15:15:18,38.52999
2019-06-22 15:16:12,37.90999
2019-06-22 15:16:36,38.46999
2019-06-22 15:19:30,38.46999
2019-06-22 15:20:28,38.52999
2019-06-22 15:21:06,39.09999
2019-06-22 15:21:24,38.62999
2019-06-22 15:22:14,38.98999
2019-06-22 15:23:02,38.89999
2019-06-22 15:27:56,38.89999
2019-06-22 15:28:57,39.16
2019-06-22 15:29:26,38.85999
2019-06-22 15:33:20,38.85999
2019-06-22 15:34:13,38.64999
2019-06-22 15:35:07,38.92999
2019-06-22 15:35:49,38.63999
2019-06-22 15:36:30,38.91999
2019-06-22 15:37:24,38.91999
2019-06-22 15:37:35,39.23999
2019-06-22 15:38:29,39.23999
2019-06-22 15:38:42,39.00999
2019-06-22 15:41:36,39.00999
2019-06-22 15:42:07,39.16
2019-06-22 15:44:00,39.16
2019-06-22 15:44:17,38.94999
2019-06-22 15:44:48,39.39999
