Refno Claim,Claim Registration Date,Repair Date,Repairing Dealer,State,Job Number,Vehicle Marketing Type,Product Id,Causal Part Number,Causal Part Name,Function Group 4 Digits,Fgrp 4 Digits Description,Chassis Number,Vehicle Registration Number,Vehicle Mileage On Claim (km),Number OfRepairs,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment,Company,Delivery Importer,Credit Date,Debit Code,Credit Period,Model_,Year
415859,,15/07/2015,542457,WA,1,FH13 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,136519,,498503,,72.9,262.44,0,335.34,335.34,,,42215,9,42186,FH13,2015
7981946,,27/07/2015,488428,QLD,1,FH13 64T,,21766717,"IDLER PULLEY, 10K, DOB 74",2634,,136529,,596008,,62.4,192.4,0,254.8,254.8,,,42222,9,42217,FH13,2015
7980155,,16/06/2015,766085,NSW,1,FH13 64T,,20740798,"INLET VALVE, MULTI GROOVE",2141,,136533,,570001,,1840.77,6506.69,0,8347.46,8347.46,,,42236,9,42217,FH13,2015
7981673,,20/07/2015,488428,QLD,1,FH13 64T,,21323151,"ACTUATOR SERVICE KIT, FOR SPARE PART USE",2539,,136537,,594252,,104,447.3,0,551.3,551.3,,,42215,9,42186,FH13,2015
7981673,,20/07/2015,488428,QLD,2,FH13 64T,,21766717,"IDLER PULLEY, 10K, DOB 74",2634,,136537,,594252,,62.4,192.4,0,254.8,254.8,,,42215,9,42186,FH13,2015
7981297,,13/07/2015,92197,SA,1,FH13 64T,,85139619,PRESSURE SENSOR,2846,,136539,,497357,,129.06,199.71,0,328.77,328.77,,,42215,9,42186,FH13,2015
7982134,,17/07/2015,70287,WA,1,FH13 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,136542,,515766,,0,454.84,262.5,717.34,717.34,,,42222,9,42217,FH13,2015
7981515,,20/07/2015,766085,NSW,2,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,136558,,560057,,233.91,114.89,163.64,512.44,512.44,,,42215,9,42186,FH13,2015
7981508,,19/07/2015,766085,NSW,2,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,136560,,610607,,233.91,114.89,163.64,512.44,512.44,,,42215,9,42186,FH13,2015
7982322,,10/08/2015,92197,SA,2,FH13 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,136569,,607201,,215.11,178.41,0,393.52,393.52,,,42229,9,42217,FH13,2015
2003866,,5/08/2015,880625,VIC,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,136603,,371045,,0,0,360,360,360,,,42243,9,42217,FH13,2015
130007,,10/07/2015,92767,WA,1,FH13 64T,,21818296,"OIL HOSE, GEARBOX",4319,,136613,,274523,,0,199.12,256.35,455.47,455.47,,,42236,9,42217,FH13,2015
138038,,14/07/2015,600828,SA,1,FH13 64T,,21887528,"ACTUATOR SERVICE KIT, FOR SPARE PART USE",2539,,136630,,568949,,0,447.3,0,447.3,447.3,,,42243,9,42217,FH13,2015
15291,,9/08/2015,601571,SA,1,FH13 64T,,21323151,"ACTUATOR SERVICE KIT, FOR SPARE PART USE",2539,,136661,,253195,,163.51,447.3,0,610.81,610.81,,,42229,9,42217,FH13,2015
15291,,9/08/2015,601571,SA,2,FH13 64T,,21818296,"OIL HOSE, GEARBOX",4319,,136661,,253195,,0,93.92,0,93.92,93.92,,,42229,9,42217,FH13,2015
7981681,,22/07/2015,70287,WA,2,FH13 64T,,21818292,"OIL HOSE, GEARBOX",4319,,136667,,422212,,163.35,206.41,0,369.76,369.76,,,42215,9,42186,FH13,2015
15196,,19/06/2015,601571,SA,1,FH13 64T,,21818292,"OIL HOSE, GEARBOX",4319,,136678,,401375,,204.39,184.72,0,389.11,389.11,,,42215,9,42186,FH13,2015
7980410,,30/06/2015,766085,NSW,2,FH13 64T,,22429386,OIL HOSE,4319,,136683,,420995,,61.02,142.1,0,203.12,203.12,,,42236,9,42217,FH13,2015
1202000,,25/07/2015,691188,SA,1,FH13 64T,,20441481,"CRANKSHAFT SEAL, (REAR)",2167,,136705,,511666,,939.4,207.82,0,1147.22,1147.22,,,42215,9,42186,FH13,2015
1202000,,25/07/2015,691188,SA,5,FH13 64T,,20497205,"GASKET, MULTI-DISC BRAKE",4319,,136705,,511666,,36.6,14.2,0,50.8,50.8,,,42215,9,42186,FH13,2015
1202000,,25/07/2015,691188,SA,3,FH13 64T,,21818292,"OIL HOSE, GEARBOX",4319,,136705,,511666,,61,90.8,0,151.8,151.8,,,42215,9,42186,FH13,2015
1202000,,25/07/2015,691188,SA,4,FH13 64T,,21818296,"OIL HOSE, GEARBOX",4319,,136705,,511666,,61,93.92,0,154.92,154.92,,,42215,9,42186,FH13,2015
1202000,,25/07/2015,691188,SA,2,FH13 64T,,20483426,"SEALING RING, 57,5*90*12   INPUT SHAFT",4319,,136705,,511666,,73.2,112.94,0,186.14,186.14,,,42215,9,42186,FH13,2015
7981097,,8/07/2015,92197,SA,1,FH13 64T,,21412472,"TEMPERATURE SENSOR, DARTS PIGTAIL, A CODED",2846,,136710,,315192,,86.04,178.41,0,264.45,264.45,,,42215,9,42186,FH13,2015
7982423,,6/08/2015,762478,NSW,1,FH13 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,136731,,513776,,63.99,262.44,0,326.43,326.43,,,42229,9,42217,FH13,2015
7979735,,23/04/2015,93351,QLD,1,FH13 64T,,20910779,"EXHAUST MANIFOLD, FRONT AND REAR",2515,,136779,,400902,,0,169.31,497.36,666.67,666.67,,,42215,9,42186,FH13,2015
7980515,,26/06/2015,70287,WA,1,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,136788,,553649,,1894.86,9719.21,472,12086.07,12086.07,,,42243,9,42217,FH13,2015
7980515,,26/06/2015,70287,WA,5,FH13 64T,,21312238,"CHARGE AIR HOSE, HOT SIDE",2652,,136788,,553649,,32.67,169.51,0,202.18,202.18,,,42243,9,42217,FH13,2015
7980515,,26/06/2015,70287,WA,6,FH13 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,136788,,553649,,98.01,224.37,0,322.38,322.38,,,42229,9,42217,FH13,2015
7980515,,26/06/2015,70287,WA,6,FH13 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,136788,,553649,,-98.01,-224.37,0,-322.38,-322.38,,,42236,9,42217,FH13,2015
7980515,,26/06/2015,70287,WA,6,FH13 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,136788,,553649,,98.01,224.37,0,322.38,322.38,,,42243,9,42217,FH13,2015
2504073,,23/07/2015,788051,NSW,4,FH13 64T,,20538793,"SEALING STRIP, VALVE COVER",2116,,136805,,323480,,227.7,165.27,0,392.97,392.97,,,42215,9,42186,FH13,2015
2504073,,23/07/2015,788051,NSW,3,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,136805,,323480,,227.7,206.65,375,809.35,809.35,,,42215,9,42186,FH13,2015
2504073,,23/07/2015,788051,NSW,1,FH13 64T,,21818731,"EXHAUST BRAKE, CLOSED LOOP",2531,,136805,,323480,,138.6,1555.41,0,1694.01,1694.01,,,42215,9,42186,FH13,2015
2504073,,23/07/2015,788051,NSW,2,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,136805,,323480,,178.2,1817.43,0,1995.63,1995.63,,,42215,9,42186,FH13,2015
7981164,,9/07/2015,92197,SA,2,FH13 64T,,21030558,"RADIATOR, TCMAOH2",4911,,136805,,316721,,258.12,1063.86,0,1321.98,1321.98,,,42215,9,42186,FH13,2015
7982607,,27/07/2015,630205,WA,1,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,136811,,245689,,306.9,322.17,227.27,856.34,856.34,,,42236,9,42217,FH13,2015
7979950,,19/06/2015,631891,TA,2,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,136812,,275921,,2008.8,8633.12,0,10641.92,10641.92,,,42215,9,42186,FH13,2015
7979950,,19/06/2015,631891,TA,1,FH13 64T,,21569200,UNIT INJECTOR,2374,,136812,,275921,,37.2,857.75,0,894.95,894.95,,,42215,9,42186,FH13,2015
7978767,,28/05/2015,70287,WA,2,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,136815,,359974,,1818.63,7011.1,0.24,8829.97,8829.97,,,42215,9,42186,FH13,2015
415795,,8/07/2015,542457,WA,2,FH13 64T,,21707054,"AIR VALVE, EPG /  WASTEGATE- GEN 3",2539,,136820,,454624,,72.9,447.3,0,520.2,520.2,,,42243,9,42217,FH13,2015
415795,,8/07/2015,542457,WA,1,FH13 64T,,21371395,"PIPE SET, AVU TO BUTTERFLY",2539,,136820,,454624,,60.75,248.55,0,309.3,309.3,,,42243,9,42217,FH13,2015
2003802,,26/07/2015,880625,VIC,1,FH13 64T,,21634024,"PRESSURE SENSOR, EXHAUST PRESSURE",2846,,136822,,343024,,121.5,224.37,0,345.87,345.87,,,42236,9,42217,FH13,2015
7980236,,9/06/2015,92197,SA,3,FH13 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,136840,,440318,,182.84,0,0,182.84,182.84,,,42222,9,42217,FH13,2015
7980236,,9/06/2015,92197,SA,2,FH13 64T,,21412472,"TEMPERATURE SENSOR, DARTS PIGTAIL, A CODED",2846,,136840,,440318,,161.33,178.41,0,339.74,339.74,,,42222,9,42217,FH13,2015
7979172,,26/05/2015,70287,WA,1,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,136849,,392896,,1328.58,5919.14,0,7247.72,7247.72,,,42215,9,42186,FH13,2015
7982028,,28/07/2015,70287,WA,2,FH13 64T,,21323151,"ACTUATOR SERVICE KIT, FOR SPARE PART USE",2539,,136849,,428871,,141.57,447.3,0,588.87,588.87,,,42222,9,42217,FH13,2015
7982028,,28/07/2015,70287,WA,3,FH13 64T,,20784537,"GASKET, TURBOCHARGER",2552,,136849,,428871,,228.69,64.72,0,293.41,293.41,,,42222,9,42217,FH13,2015
416093,,11/08/2015,542457,WA,1,FH13 64T,,21818731,"EXHAUST BRAKE, CLOSED LOOP",2531,,136874,,472041,,170.1,447.3,0,617.4,617.4,,,42236,9,42217,FH13,2015
7981711,,23/07/2015,79129,VIC,2,FH13 64T,,21030558,"RADIATOR, TCMAOH2",4911,,136898,,246967,,294.93,962.66,0,1257.59,1257.59,,,42215,9,42186,FH13,2015
7982387,,6/08/2015,766085,NSW,1,FH13 64T,,21345127,"STUD, M10*58*43",2550,,136904,,354723,,284.76,435.49,0,720.25,720.25,,,42229,9,42217,FH13,2015
2003872,,4/08/2015,880625,VIC,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,136928,,290393,,279.45,235.36,360,874.81,874.81,,,42243,9,42217,FH13,2015
7983030,,10/08/2015,92197,SA,2,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,136935,,431391,,247.36,309.46,344.55,901.37,901.37,,,42243,9,42217,FH13,2015
7981259,,13/07/2015,92197,SA,2,FH13 64T,,21110437,"CAMSHAFT, VEB6",2154,,137007,,371683,,677.56,4239.27,0,4916.83,4916.83,,,42215,9,42186,FH13,2015
416062,,6/08/2015,542457,WA,2,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137056,,417364,,315.9,179.61,1,496.51,496.51,,,42236,9,42217,FH13,2015
137910,,25/06/2015,600828,SA,1,FH13 64T,,21766717,"IDLER PULLEY, 10K, DOB 74",2634,,137091,,562924,,0,192.4,0,192.4,192.4,,,42222,9,42217,FH13,2015
7982953,,20/08/2015,766085,NSW,2,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,137105,,480894,,81.36,0,163.64,245,245,,,42243,9,42217,FH13,2015
129875,,1/08/2015,92767,WA,1,FH13 64T,,20910779,"EXHAUST MANIFOLD, FRONT AND REAR",2515,,137114,,441254,,390.4,161.06,360,911.46,911.46,,,42222,9,42217,FH13,2015
129875,,1/08/2015,92767,WA,2,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137114,,441254,,1.22,1745.9,0,1747.12,1747.12,,,42222,9,42217,FH13,2015
416097,,19/08/2015,542457,WA,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137120,,434899,,315.9,179.61,584.7,1080.21,1080.21,,,42236,9,42217,FH13,2015
2003704,,30/07/2015,880625,VIC,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137141,,226076,,279.45,194.12,360,833.57,833.57,,,42222,9,42217,FH13,2015
2003704,,30/07/2015,880625,VIC,3,FH13 64T,,21818731,"EXHAUST BRAKE, CLOSED LOOP",2531,,137141,,226076,,121.5,1553.64,0,1675.14,1675.14,,,42222,9,42217,FH13,2015
2003704,,30/07/2015,880625,VIC,2,FH13 64T,,21707054,"AIR VALVE, EPG /  WASTEGATE- GEN 3",2539,,137141,,226076,,121.5,519.97,0,641.47,641.47,,,42222,9,42217,FH13,2015
7981952,,7/07/2015,92197,SA,1,FH13 64T,,20562642,"POSITION SENSOR, POSITION SENSOR",4326,,137148,,355736,,978.69,1227.75,0,2206.44,2206.44,,,42222,9,42217,FH13,2015
7983070,,24/08/2015,766085,NSW,1,FH13 64T,,20910779,"EXHAUST MANIFOLD, FRONT AND REAR",2515,,137165,,291330,,233.91,140.69,163.64,538.24,538.24,,,42243,9,42217,FH13,2015
8701,,14/07/2015,85993,QLD,1,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137183,,372111,,538.2,2191.89,0,2730.09,2730.09,,,42215,9,42186,FH13,2015
7981123,,17/07/2015,92197,SA,1,FH13 64T,,85139619,PRESSURE SENSOR,2846,,137199,,272845,,64.53,176.32,0,240.85,240.85,,,42215,9,42186,FH13,2015
2003797,,27/07/2015,880625,VIC,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137214,,237371,,109.35,199.94,360,669.29,669.29,,,42236,9,42217,FH13,2015
2003797,,27/07/2015,880625,VIC,2,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137214,,237371,,218.7,1745.9,0,1964.6,1964.6,,,42236,9,42217,FH13,2015
7980151,,14/06/2015,766085,NSW,1,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,137247,,583366,,1698.39,6270.16,0,7968.55,7968.55,,,42236,9,42217,FH13,2015
7982920,,19/08/2015,766085,NSW,1,FH13 64T,,22429384,OIL HOSE,4319,,137247,,643730,,196.28,199.12,0,395.4,395.4,,,42243,9,42217,FH13,2015
7982821,,13/08/2015,766085,NSW,3,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,137248,,635050,,81.36,0,163.64,245,245,,,42243,9,42217,FH13,2015
7981713,,13/07/2015,488428,QLD,2,FH13 64T,,21766717,"IDLER PULLEY, 10K, DOB 74",2634,,137251,,599788,,62.4,192.4,0,254.8,254.8,,,42215,9,42186,FH13,2015
7981083,,1/06/2015,92197,SA,1,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137267,,487365,,247.36,1940.58,1472.26,3660.2,3660.2,,,42243,9,42217,FH13,2015
7982482,,8/08/2015,70287,WA,1,FH13 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,137270,,507261,,65.34,192.4,0,257.74,257.74,,,42236,9,42217,FH13,2015
7981148,,15/07/2015,766085,NSW,3,FH13 64T,,20538793,"SEALING STRIP, VALVE COVER",2116,,137278,,601834,,61.02,118.7,0,179.72,179.72,,,42215,9,42186,FH13,2015
4703185,,17/07/2015,480274,NSW,1,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137313,,424635,,374.4,1914.81,0,2289.21,2289.21,,,42215,9,42186,FH13,2015
129964,,7/08/2015,92767,WA,2,FH13 64T,,21818296,"OIL HOSE, GEARBOX",4319,,137315,,374031,,280.6,187.97,0,468.57,468.57,,,42236,9,42217,FH13,2015
7982332,,7/08/2015,490233,QLD,1,FH13 64T,,20555313,"CONNECTION PIPE, COOLANT BY-PASS",2629,,137324,,407336,,167.04,149.78,0,316.82,316.82,,,42229,9,42217,FH13,2015
129741,,21/07/2015,92767,WA,2,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137335,,370279,,219.6,2008.86,0,2228.46,2228.46,,,42222,9,42217,FH13,2015
129781,,23/07/2015,92767,WA,1,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137336,,365610,,378.2,1898.21,0,2276.41,2276.41,,,42215,9,42186,FH13,2015
7978905,,2/06/2015,92197,SA,2,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,137347,,347469,,2602.68,9890.83,0,12493.51,12493.51,,,42243,9,42217,FH13,2015
137854,,18/06/2015,600828,SA,1,FH13 64T,,21342245,"CYLINDER HEAD, SPARE PART",2111,,137349,,532730,,1757.75,6012.28,0,7770.03,7770.03,,,42215,9,42186,FH13,2015
137854,,18/06/2015,600828,SA,2,FH13 64T,,21637266,"ROCKER ARM, INLET",2145,,137349,,532730,,163.51,4393.15,216.48,4773.14,4773.14,,,42215,9,42186,FH13,2015
7983120,,19/08/2015,766085,NSW,2,FH13 64T,,21671171,"TIMING GEAR PLATE, SPARE PART",2154,,137398,,427954,,274.59,1744.93,0,2019.52,2019.52,,,42243,9,42217,FH13,2015
7981387,,16/07/2015,766085,NSW,2,FH13 64T,,21707054,"AIR VALVE, EPG /  WASTEGATE- GEN 3",2539,,137398,,427334,,101.7,711.15,0,812.85,812.85,,,42215,9,42186,FH13,2015
7983120,,19/08/2015,766085,NSW,5,FH13 64T,,85000913,"TURBOCHARGER, EXCH, HX555W-D98K68RAV",2551,,137398,,427954,,183.06,1745.9,0,1928.96,1928.96,,,42243,9,42217,FH13,2015
7980623,,13/03/2015,70287,WA,1,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137398,,329300,,0,1822.88,1317.7,3140.58,3140.58,,,42243,9,42217,FH13,2015
7981387,,16/07/2015,766085,NSW,1,FH13 64T,,20789133,"REPAIR KIT, WASTEGATE",2552,,137398,,427334,,183.06,1829.41,0,2012.47,2012.47,,,42215,9,42186,FH13,2015
7983120,,19/08/2015,766085,NSW,3,FH13 64T,,22429386,OIL HOSE,4319,,137398,,427954,,162.72,186.54,0,349.26,349.26,,,42243,9,42217,FH13,2015
7980117,,17/06/2015,488428,QLD,2,FH13 64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,137400,,487130,,2589.6,9799.61,0,12389.21,12389.21,,,42215,9,42186,FH13,2015
7981498,,17/07/2015,766085,NSW,2,FH13 64T,,21528906,"EXHAUST MANIFOLD, ASSEMBLY",2510,,137413,,337441,,233.91,248.74,163.64,646.29,646.29,,,42215,9,42186,FH13,2015
7981498,,17/07/2015,766085,NSW,1,FH13 64T,,85000913,"TURBOCHARGER, EXCH, HX555W-D98K68RAV",2551,,137413,,337441,,183.06,1831.43,0,2014.49,2014.49,,,42215,9,42186,FH13,2015
7981498,,17/07/2015,766085,NSW,3,FH13 64T,,21312238,"CHARGE AIR HOSE, HOT SIDE",2652,,137413,,337441,,50.85,117.77,0,168.62,168.62,,,42215,9,42186,FH13,2015
129893,,4/08/2015,92767,WA,1,FH13 64T,,21412472,"TEMPERATURE SENSOR, DARTS PIGTAIL, A CODED",2846,,137413,,350860,,97.6,179.45,0,277.05,277.05,,,42229,9,42217,FH13,2015
7982457,,5/08/2015,70287,WA,1,FH13 64T,,21574409,"GASKET, OIL FILTER HOUSING",2228,,137419,,245947,,174.24,230.02,0,404.26,404.26,,,42236,9,42217,FH13,2015
7981449,,15/07/2015,70287,WA,1,FH13 64T,,21634024,"PRESSURE SENSOR, EXHAUST PRESSURE",2846,,137441,,257469,,108.9,224.37,0,333.27,333.27,,,42215,9,42186,FH13,2015
2003830,,29/07/2015,880625,VIC,2,FH13 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,137462,,461178,,279.45,211.16,360,850.61,850.61,,,42236,9,42217,FH13,2015
2003629,,22/07/2015,880625,VIC,1,FH13 64T,,21818731,"EXHAUST BRAKE, CLOSED LOOP",2531,,137462,,454413,,170.1,1553.64,0,1723.74,1723.74,,,42215,9,42186,FH13,2015
8712,,14/08/2015,85993,QLD,1,FH13 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,137462,,476675,,144.9,262.44,0,407.34,407.34,,,42236,9,42217,FH13,2015
7982828,,17/08/2015,70287,WA,1,FH13 64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,137495,,339700,,185.13,1986.41,0,2171.54,2171.54,,,42243,9,42217,FH13,2015
129891,,6/08/2015,92767,WA,1,FH13 84R,,21648708,"PUMP UNIT, WITH CLUTCH MD13 URET",2621,,136109,,310227,,244,655.03,0,899.03,899.03,,,42229,9,42217,FH13,2015
129773,,21/07/2015,92767,WA,1,FH13 84R,,21723678,"COVER, FILTER PROTECTION",4319,,136109,,303100,,48.8,95.43,0,144.23,144.23,,,42215,9,42186,FH13,2015
15322,,18/08/2015,601571,SA,1,FH13 84T,,21818731,"EXHAUST BRAKE, CLOSED LOOP",2531,,135665,,261599,,354.26,1553.64,0,1907.9,1907.9,,,42243,9,42217,FH13,2015
15322,,18/08/2015,601571,SA,2,FH13 84T,,21596642,"CONTROL VALVE, 24V",2533,,135665,,261599,,122.63,398.46,0,521.09,521.09,,,42243,9,42217,FH13,2015
138147,,30/07/2015,600828,SA,1,FH13 84T,,21468471,"PUMP UNIT, COOLANT PUMP",2621,,135665,,256100,,272.52,650.22,0,922.74,922.74,,,42222,9,42217,FH13,2015
15322,,18/08/2015,601571,SA,3,FH13 84T,,21540602,"PRESSURE SENSOR, EXHAUST PRESSURE",2846,,135665,,261599,,149.88,224.37,0,374.25,374.25,,,42243,9,42217,FH13,2015
7982851,,11/08/2015,92197,SA,2,FH13A64T,,21634017,"PRESSURE SENSOR, CRANKCASE PRESSURE",2846,,200000,,333800,,75.28,203.24,0,278.52,278.52,,,42243,9,42217,FH13,2015
7982851,,11/08/2015,92197,SA,1,FH13A64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,200000,,333800,,75.29,407.31,0,482.6,482.6,,,42243,9,42217,FH13,2015
7980631,,23/06/2015,92197,SA,4,FH13A64T,,20938686,"CONNECTOR, COOL-F16,00-MP12*180",2616,,200024,,193798,,10.76,2.89,0,13.65,13.65,,,42236,9,42217,FH13,2015
7982505,,28/07/2015,92197,SA,2,FH13A64T,,22106301,"CONTROL UNIT, TRANSMISSION",4326,,200024,,208204,,53.77,0,0,53.77,53.77,,,42236,9,42217,FH13,2015
7980844,,3/07/2015,766085,NSW,1,FH13A64T,,20740798,"INLET VALVE, MULTI GROOVE",2141,,200037,,446125,,1322.1,6032.16,0,7354.26,7354.26,,,42243,9,42217,FH13,2015
7983175,,13/08/2015,766085,NSW,3,FH13A64T,,1543499,"FLANGE NUT, M10*9,5",2379,,200037,,450061,,172.89,208.74,1.31,382.94,382.94,,,42243,9,42217,FH13,2015
129755,,23/07/2015,92767,WA,2,FH13A64T,,20910779,"EXHAUST MANIFOLD, FRONT AND REAR",2515,,200041,,363024,,329.4,178.92,360,868.32,868.32,,,42215,9,42186,FH13,2015
7983151,,8/08/2015,92197,SA,1,FH13A64T,,20545485,"DIAPHRAGM, DIFF. LOCK",4684,,200045,,299995,,150.57,60.42,0,210.99,210.99,,,42243,9,42217,FH13,2015
7981876,,21/07/2015,70287,WA,4,FH13A64T,,21382371,"FAN, S842B + HD11-750",2631,,200049,,378628,,337.59,1349.46,0,1687.05,1687.05,,,42222,9,42217,FH13,2015
7981876,,21/07/2015,70287,WA,5,FH13A64T,,21479276,"BELT TENSIONER, 10K, D=74, L=90, T=37NM",2634,,200049,,378628,,65.34,192.4,0,257.74,257.74,,,42222,9,42217,FH13,2015
7981137,,3/07/2015,766085,NSW,1,FH13A64T,,20768519,"EXHAUST VALVE, MULTI GROOVE",2142,,200056,,406797,,2034,15457.27,230.91,17722.18,17722.18,,,42243,9,42217,FH13,2015
7981137,,3/07/2015,766085,NSW,4,FH13A64T,,21634017,"PRESSURE SENSOR, CRANKCASE PRESSURE",2846,,200056,,406797,,71.19,178.41,0,249.6,249.6,,,42215,9,42186,FH13,2015
1201805,,26/06/2015,691188,SA,2,FH13A64T,,21248719,"CONTROL UNIT, EMS 2.2 MIN I TEA2+",2841,,200057,,320618,,48.8,0,0,48.8,48.8,,,42229,9,42217,FH13,2015
7981041,,13/07/2015,766085,NSW,1,FH13A64T,,22219283,"SENSOR, NOX 600 MM, POST-SCR",2846,,200065,,356430,,40.68,607.61,0,648.29,648.29,,,42243,9,42217,FH13,2015
7982481,,6/08/2015,89540,QLD,3,FH13A64T,,21508091,"COVER, COOLANT DUCT (UEGR)",2129,,200066,,428479,,396,815.4,0,1211.4,1211.4,,,42236,9,42217,FH13,2015
7982481,,6/08/2015,89540,QLD,1,FH13A64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,200066,,428479,,846,2655.94,475.8,3977.74,3977.74,,,42236,9,42217,FH13,2015
7982481,,6/08/2015,89540,QLD,2,FH13A64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,200066,,428479,,180,1780.59,0,1960.59,1960.59,,,42236,9,42217,FH13,2015
129702,,10/07/2015,92767,WA,1,FH13A64T,,22230458,"GEAR SELECTOR, ELECTRIC GEAR-SHIFT, RHD",4323,,200077,,362601,,244,1283.44,0,1527.44,1527.44,,,42215,9,42186,FH13,2015
129702,,10/07/2015,92767,WA,1,FH13A64T,,22230458,"GEAR SELECTOR, ELECTRIC GEAR-SHIFT, RHD",4323,,200077,,362601,,-134.2,0,0,-134.2,-134.2,,,42243,9,42217,FH13,2015
415916,,22/07/2015,542457,WA,1,FH13A64T,,21574409,"GASKET, OIL FILTER HOUSING",2228,,200093,,247682,,206.55,122.73,0,329.28,329.28,,,42215,9,42186,FH13,2015
415916,,22/07/2015,542457,WA,2,FH13A64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,200093,,247682,,243,193.81,584.7,1021.51,1021.51,,,42215,9,42186,FH13,2015
416018,,31/07/2015,542457,WA,4,FH13A64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,200093,,253685,,72.9,447.3,0,520.2,520.2,,,42229,9,42217,FH13,2015
416018,,31/07/2015,542457,WA,3,FH13A64T,,1547255,SEALING RING,2559,,200093,,253685,,72.9,20.69,0,93.59,93.59,,,42229,9,42217,FH13,2015
415963,,17/07/2015,542457,WA,1,FH13A64T,,22095883,"OIL FILTER HOUSING, HDE13 TM ASSY",2222,,200096,,209279,,243,1454,0,1697,1697,,,42215,9,42186,FH13,2015
415963,,17/07/2015,542457,WA,2,FH13A64T,,20993930,"TURBOCHARGER, HX555W-D98K68RAV",2551,,200096,,209279,,97.2,2037.59,0,2134.79,2134.79,,,42215,9,42186,FH13,2015
7981142,,21/06/2015,93351,QLD,1,FH13A64T,,22219283,"SENSOR, NOX 600 MM, POST-SCR",2846,,200116,,284970,,634.55,686.87,0,1321.42,1321.42,,,42215,9,42186,FH13,2015
