Repairing Dealer,Claim Registration Date,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment
691188.0,,61.0,90.8,0.0,151.8,151.8
691188.0,,61.0,93.92,0.0,154.92,154.92
691188.0,,170.8,490.41,0.0,661.21,661.21
691188.0,,170.8,509.5,0.0,680.3,680.3
691188.0,,73.2,37.32,0.0,110.52,110.52
691188.0,,585.6,1881.26,0.0,2466.86,2466.86
691188.0,,439.2,737.67,0.0,1176.87,1176.87
691188.0,,85.4,118.7,0.0,204.1,204.1
691188.0,,73.2,207.04,0.0,280.24,280.24
691188.0,,61.0,282.83,0.0,343.83,343.83
691188.0,,48.8,262.44,0.0,311.24,311.24
691188.0,,73.2,192.4,0.0,265.6,265.6
691188.0,,341.6,233.66,0.0,575.26,575.26
691188.0,,61.0,381.65,0.0,442.65,442.65
691188.0,,61.0,90.8,0.0,151.8,151.8
691188.0,,61.0,93.92,0.0,154.92,154.92
93351.0,,161.33,207.04,0.0,368.37,368.37
93351.0,,96.8,203.24,0.0,300.04,300.04
93351.0,,96.8,686.87,0.0,783.67,783.67
93351.0,,247.36,140.25,110.0,497.61,497.61
93351.0,,64.53,157.83,0.0,222.36,222.36
79129.0,,396.63,523.37,0.0,920.0,920.0
79129.0,,1423.8,2830.38,900.0,5154.18,5154.18
79129.0,,518.67,443.14,270.0,1231.81,1231.81
93351.0,,516.24,3272.62,0.0,3788.86,3788.86
93351.0,,53.78,192.4,0.0,246.18,246.18
93351.0,,408.69,952.67,0.0,1361.36,1361.36
93351.0,,247.36,130.79,110.0,488.15,488.15
93351.0,,225.86,1474.06,0.0,1699.92,1699.92
93351.0,,64.53,447.3,0.0,511.83,511.83
93351.0,,53.78,262.44,0.0,316.22,316.22
92767.0,,73.2,637.77,0.0,710.97,710.97
92767.0,,366.0,166.96,360.0,892.96,892.96
92767.0,,61.0,93.47,0.0,154.47,154.47
92767.0,,305.0,184.72,0.0,489.72,489.72
511728.0,,0.0,234.16,170.0,404.16,404.16
92767.0,,402.6,46.09,0.0,448.69,448.69
92767.0,,97.6,190.44,0.0,288.04,288.04
762478.0,,245.29,571.16,0.0,816.45,816.45
762478.0,,95.98,178.41,0.0,274.39,274.39
93351.0,,75.28,139.8,60.0,275.08,275.08
93351.0,,43.02,63.82,0.0,106.84,106.84
93351.0,,96.8,0.0,235.0,331.8,331.8
93351.0,,129.06,615.56,0.0,744.62,744.62
93351.0,,236.62,1745.9,0.0,1982.52,1982.52
93351.0,,268.88,1580.66,0.0,1849.54,1849.54
93351.0,,10.76,178.41,0.0,189.17,189.17
93351.0,,129.06,2329.5,0.0,2458.56,2458.56
93351.0,,1053.98,112.94,250.0,1416.92,1416.92
93351.0,,-247.36,-130.79,-110.0,-488.15,-488.15
93351.0,,247.36,130.79,110.0,488.15,488.15
880625.0,,1494.45,737.38,420.0,2651.83,2651.83
880625.0,,243.0,650.22,0.0,893.22,893.22
880625.0,,157.95,637.77,0.0,795.72,795.72
93351.0,,247.36,939.84,0.0,1187.2,1187.2
93351.0,,64.54,55.38,0.0,119.92,119.92
93351.0,,247.36,159.93,110.0,517.29,517.29
93351.0,,225.86,1474.06,0.0,1699.92,1699.92
92767.0,,317.2,1877.21,0.0,2194.41,2194.41
762478.0,,223.96,1771.07,0.0,1995.03,1995.03
93351.0,,96.8,1912.14,0.0,2008.94,2008.94
93351.0,,279.62,196.39,0.0,476.01,476.01
93351.0,,505.49,2025.66,0.0,2531.15,2531.15
630205.0,,83.7,203.24,0.0,286.94,286.94
600828.0,,0.0,0.0,550.0,550.0,550.0
880625.0,,182.25,224.37,0.0,406.62,406.62
93385.0,,2891.7,3035.47,0.0,5927.17,5927.17
92197.0,,129.06,178.41,0.0,307.47,307.47
880625.0,,376.65,1476.57,0.0,1853.22,1853.22
880625.0,,170.1,178.41,0.0,348.51,348.51
542457.0,,121.5,178.41,0.0,299.91,299.91
93385.0,,48.6,184.72,0.0,233.32,233.32
70287.0,,163.35,178.41,0.0,341.76,341.76
766085.0,,1515.33,45.64,0.0,1560.97,1560.97
766085.0,,152.55,1490.75,0.0,1643.3,1643.3
766085.0,,40.68,68.3,0.0,108.98,108.98
93385.0,,1227.15,364.09,0.0,1591.24,1591.24
691188.0,,183.0,203.24,0.0,386.24,386.24
691188.0,,61.0,3.78,0.0,64.78,64.78
691188.0,,366.0,240.47,0.0,606.47,606.47
691188.0,,207.4,536.28,0.0,743.68,743.68
542457.0,,413.1,299.34,584.7,1297.14,1297.14
552993.0,,67.5,192.4,0.0,259.9,259.9
691188.0,,134.2,178.41,0.0,312.61,312.61
691188.0,,109.8,178.41,0.0,288.21,288.21
92767.0,,134.2,127.57,0.0,261.77,261.77
92767.0,,12.2,37.32,0.0,49.52,49.52
92767.0,,292.8,1069.62,0.0,1362.42,1362.42
396485.0,,138.24,108.32,0.0,246.56,246.56
542457.0,,157.95,224.37,0.0,382.32,382.32
691188.0,,122.0,224.37,0.0,346.37,346.37
691188.0,,61.0,178.41,0.0,239.41,239.41
691188.0,,732.0,984.5,3.72,1720.22,1720.22
691188.0,,73.2,637.77,0.0,710.97,710.97
92197.0,,193.59,883.49,0.0,1077.08,1077.08
600828.0,,149.89,563.35,0.0,713.24,713.24
600828.0,,422.4,1220.04,0.0,1642.44,1642.44
235191.0,,237.6,98.67,176.2,512.47,512.47
92197.0,,129.06,178.41,0.0,307.47,307.47
93385.0,,48.6,125.02,0.0,173.62,173.62
629287.0,,12.46,0.0,0.0,12.46,12.46
629287.0,,62.31,0.0,0.0,62.31,62.31
93351.0,,258.12,311.44,330.0,899.56,899.56
880625.0,,97.2,226.03,360.0,683.23,683.23
880625.0,,109.35,519.97,0.0,629.32,629.32
880625.0,,230.85,1583.5,0.0,1814.35,1814.35
880625.0,,145.8,169.61,0.0,315.41,315.41
92767.0,,378.2,1496.43,0.0,1874.63,1874.63
92767.0,,366.0,90.8,0.0,456.8,456.8
93351.0,,150.56,480.1,0.0,630.66,630.66
93385.0,,182.25,178.41,0.0,360.66,360.66
880625.0,,1494.45,1186.17,0.0,2680.62,2680.62
880625.0,,182.25,1314.04,0.0,1496.29,1496.29
880625.0,,0.0,0.0,360.0,360.0,360.0
542457.0,,255.15,229.88,0.0,485.03,485.03
691188.0,,878.4,143.34,0.0,1021.74,1021.74
691188.0,,61.0,90.8,0.0,151.8,151.8
691188.0,,61.0,93.92,0.0,154.92,154.92
93351.0,,53.78,192.4,0.0,246.18,246.18
93351.0,,21.51,47.98,0.0,69.49,69.49
92197.0,,225.86,965.64,0.0,1191.5,1191.5
766085.0,,1871.28,40063.93,0.0,41935.21,41935.21
92767.0,,134.2,204.28,0.0,338.48,338.48
92197.0,,150.57,178.41,0.0,328.98,328.98
92197.0,,43.02,178.41,0.0,221.43,221.43
93351.0,,656.05,2923.81,0.0,3579.86,3579.86
93351.0,,1236.81,462.85,250.0,1949.66,1949.66
762478.0,,63.99,178.41,0.0,242.4,242.4
762478.0,,74.66,178.41,0.0,253.07,253.07
788051.0,,158.4,224.37,0.0,382.77,382.77
92197.0,,247.36,360.38,344.55,952.29,952.29
92197.0,,247.36,2193.47,0.0,2440.83,2440.83
92197.0,,236.61,1554.97,0.0,1791.58,1791.58
92197.0,,129.06,182.16,0.0,311.22,311.22
880625.0,,182.25,203.24,0.0,385.49,385.49
93351.0,,1140.03,524.6,50.0,1714.63,1714.63
93351.0,,1559.48,5968.69,0.0,7528.17,7528.17
691188.0,,48.8,118.7,0.0,167.5,167.5
691188.0,,317.2,1144.11,0.0,1461.31,1461.31
691188.0,,195.2,90.8,0.0,286.0,286.0
691188.0,,61.0,93.92,0.0,154.92,154.92
92197.0,,1279.84,549.02,0.0,1828.86,1828.86
480274.0,,117.0,1553.64,0.0,1670.64,1670.64
480274.0,,93.6,519.97,0.0,613.57,613.57
85993.0,,207.0,98.12,0.0,305.12,305.12
92767.0,,488.0,93.92,0.0,581.92,581.92
92197.0,,354.92,1070.17,0.0,1425.09,1425.09
601578.0,,68.13,192.4,0.0,260.53,260.53
601578.0,,54.5,192.4,0.0,246.9,246.9
542457.0,,2515.05,11339.09,0.0,13854.14,13854.14
601571.0,,7671.44,33802.21,230.84,41704.49,41704.49
542457.0,,291.6,168.6,0.0,460.2,460.2
542457.0,,218.7,233.66,0.0,452.36,452.36
93351.0,,1656.24,250.84,0.0,1907.08,1907.08
93351.0,,354.91,419.82,330.0,1104.73,1104.73
93351.0,,53.78,117.77,0.0,171.55,171.55
93351.0,,-53.78,0.0,0.0,-53.78,-53.78
79129.0,,223.74,1819.33,0.0,2043.07,2043.07
79129.0,,122.04,577.2,0.0,699.24,699.24
92197.0,,0.0,118.7,0.0,118.7,118.7
92197.0,,1344.38,5903.19,0.0,7247.57,7247.57
70287.0,,65.34,447.3,0.0,512.64,512.64
79129.0,,0.0,2341.73,813.6,3155.33,3155.33
92197.0,,505.48,2495.27,0.0,3000.75,3000.75
511728.0,,562.28,1859.88,0.0,2422.16,2422.16
766085.0,,61.02,178.41,0.0,239.43,239.43
70287.0,,196.02,1317.84,0.0,1513.86,1513.86
93351.0,,53.78,686.87,0.0,740.65,740.65
601578.0,,286.15,308.1,0.0,594.25,594.25
600828.0,,27.25,2.55,0.0,29.8,29.8
92197.0,,182.84,171.21,344.55,698.6,698.6
93351.0,,69.91,35.86,0.0,105.77,105.77
92197.0,,129.06,204.04,0.0,333.1,333.1
766085.0,,152.55,1291.77,0.0,1444.32,1444.32
70287.0,,206.91,1800.31,0.0,2007.22,2007.22
93351.0,,236.62,203.15,330.0,769.77,769.77
542457.0,,243.0,189.69,584.68,1017.37,1017.37
542457.0,,24.3,117.77,0.0,142.07,142.07
542457.0,,182.25,1621.43,0.0,1803.68,1803.68
691188.0,,73.2,192.4,0.0,265.6,265.6
70287.0,,65.34,192.4,0.0,257.74,257.74
70287.0,,65.34,192.4,0.0,257.74,257.74
70287.0,,65.34,192.4,0.0,257.74,257.74
92767.0,,707.6,353.04,0.0,1060.64,1060.64
52589.0,,2090.4,6868.64,0.0,8959.04,8959.04
19053.0,,275.0,0.0,0.0,275.0,275.0
52589.0,,925.6,5124.36,0.0,6049.96,6049.96
601578.0,,81.76,192.4,0.0,274.16,274.16
704541.0,,258.89,2676.18,0.0,2935.07,2935.07
92197.0,,1236.83,6442.54,0.0,7679.37,7679.37
93385.0,,413.1,169.26,0.0,582.36,582.36
691188.0,,134.2,381.65,0.0,515.85,515.85
93351.0,,258.12,216.32,0.0,474.44,474.44
79129.0,,274.59,776.82,0.0,1051.41,1051.41
93351.0,,0.0,192.4,75.28,267.68,267.68
93351.0,,172.08,180.99,0.0,353.07,353.07
93351.0,,107.56,117.77,0.0,225.33,225.33
92197.0,,462.47,3002.31,0.0,3464.78,3464.78
93351.0,,258.12,208.65,330.0,796.77,796.77
93351.0,,0.0,-91.21,0.0,-91.21,-91.21
93351.0,,258.12,3289.33,0.0,3547.45,3547.45
93351.0,,322.65,2991.43,0.0,3314.08,3314.08
93351.0,,1548.71,556.24,0.0,2104.95,2104.95
601578.0,,81.76,192.4,0.0,274.16,274.16
92767.0,,231.8,184.72,0.0,416.52,416.52
880625.0,,85.05,33.01,0.0,118.06,118.06
542457.0,,255.15,178.41,0.0,433.56,433.56
93351.0,,150.58,203.24,0.0,353.82,353.82
92197.0,,258.12,3330.61,0.0,3588.73,3588.73
93351.0,,419.44,3388.71,0.0,3808.15,3808.15
93351.0,,333.41,350.32,0.0,683.73,683.73
92197.0,,247.36,4109.55,0.0,4356.91,4356.91
688845.0,,304.1,180.99,0.0,485.09,485.09
688845.0,,717.67,418.38,0.0,1136.05,1136.05
79129.0,,294.93,1303.97,10.69,1609.59,1609.59
93351.0,,247.36,133.79,344.55,725.7,725.7
396485.0,,69.12,192.4,0.0,261.52,261.52
93351.0,,64.53,384.8,0.0,449.33,449.33
630207.0,,1404.3,6446.55,0.0,7850.85,7850.85
691188.0,,12.2,14.2,0.0,26.4,26.4
691188.0,,280.6,310.78,0.0,591.38,591.38
600828.0,,204.38,203.24,0.0,407.62,407.62
600828.0,,68.13,178.41,0.0,246.54,246.54
92197.0,,161.32,1325.16,0.0,1486.48,1486.48
93385.0,,2527.2,4510.32,460.0,7497.52,7497.52
93351.0,,247.36,114.89,55.0,417.25,417.25
93351.0,,258.12,703.52,0.0,961.64,961.64
93351.0,,43.02,178.41,0.0,221.43,221.43
93351.0,,64.53,447.3,0.0,511.83,511.83
93351.0,,64.53,447.3,0.0,511.83,511.83
93351.0,,0.0,528.36,0.0,528.36,528.36
600828.0,,95.38,37.32,0.0,132.7,132.7
93351.0,,236.62,737.67,0.0,974.29,974.29
70287.0,,566.28,111.11,0.0,677.39,677.39
488428.0,,769.6,6898.41,0.0,7668.01,7668.01
92197.0,,2118.73,43306.19,0.0,45424.92,45424.92
93351.0,,182.84,2043.22,0.0,2226.06,2226.06
93351.0,,193.58,1497.16,0.0,1690.74,1690.74
93351.0,,247.36,114.89,330.0,692.25,692.25
630208.0,,846.3,691.97,0.0,1538.27,1538.27
92197.0,,172.08,686.87,0.0,858.95,858.95
93385.0,,97.2,184.72,0.0,281.92,281.92
93385.0,,48.6,68.3,0.0,116.9,116.9
93385.0,,230.85,1062.42,0.0,1293.27,1293.27
92767.0,,256.2,1406.46,0.0,1662.66,1662.66
92767.0,,97.6,178.41,0.0,276.01,276.01
601578.0,,177.14,686.87,0.0,864.01,864.01
601571.0,,245.26,686.87,0.0,932.13,932.13
880625.0,,425.25,3060.45,0.0,3485.7,3485.7
880625.0,,0.0,0.0,360.0,360.0,360.0
542457.0,,145.8,207.04,0.0,352.84,352.84
542457.0,,315.9,262.35,0.0,578.25,578.25
880625.0,,121.5,224.37,0.0,345.87,345.87
85993.0,,238.05,159.04,236.45,633.54,633.54
511728.0,,55.12,192.4,0.0,247.52,247.52
511728.0,,66.15,192.4,0.0,258.55,258.55
601571.0,,204.39,90.8,4.0,299.19,299.19
691188.0,,195.2,447.3,0.0,642.5,642.5
601571.0,,2016.65,0.0,0.0,2016.65,2016.65
93385.0,,121.5,1553.64,0.0,1675.14,1675.14
92197.0,,161.33,178.41,0.0,339.74,339.74
92197.0,,290.38,1095.5,0.0,1385.88,1385.88
601578.0,,1049.18,4275.05,0.0,5324.23,5324.23
691188.0,,158.6,409.92,0.0,568.52,568.52
691188.0,,12.2,15.85,0.0,28.05,28.05
691188.0,,12.2,37.32,0.0,49.52,49.52
92767.0,,0.0,192.4,0.0,192.4,192.4
92767.0,,0.0,192.4,0.0,192.4,192.4
92767.0,,0.0,192.4,0.0,192.4,192.4
92197.0,,161.32,1560.78,0.0,1722.1,1722.1
92767.0,,97.6,182.57,0.0,280.17,280.17
70287.0,,119.79,618.89,0.0,738.68,738.68
70287.0,,283.14,1499.24,0.0,1782.38,1782.38
70287.0,,76.23,269.67,0.0,345.9,345.9
70287.0,,98.01,262.44,0.0,360.45,360.45
70287.0,,65.34,192.4,0.0,257.74,257.74
601571.0,,149.89,490.4,0.0,640.29,640.29
691188.0,,0.0,88.5,150.0,238.5,238.5
93351.0,,0.0,192.4,75.28,267.68,267.68
600828.0,,13.62,2.56,0.0,16.18,16.18
70287.0,,163.35,1262.4,0.0,1425.75,1425.75
70287.0,,87.12,239.46,0.0,326.58,326.58
70287.0,,65.34,192.4,0.0,257.74,257.74
92197.0,,182.84,2079.91,344.55,2607.3,2607.3
691188.0,,915.0,1293.25,0.0,2208.25,2208.25
542457.0,,194.4,42.76,0.0,237.16,237.16
92767.0,,122.0,686.87,0.0,808.87,808.87
542457.0,,2029.05,1467.58,0.0,3496.63,3496.63
542457.0,,36.45,178.41,0.0,214.86,214.86
542457.0,,425.25,12.03,0.0,437.28,437.28
600828.0,,286.15,5003.6,0.0,5289.75,5289.75
600828.0,,68.13,85.37,0.0,153.5,153.5
92767.0,,1061.4,1357.85,0.0,2419.25,2419.25
85993.0,,828.0,5056.22,0.0,5884.22,5884.22
93385.0,,425.25,2701.3,0.0,3126.55,3126.55
880625.0,,170.1,1614.85,0.0,1784.95,1784.95
880625.0,,121.5,224.37,0.0,345.87,345.87
600828.0,,163.51,447.3,0.0,610.81,610.81
600828.0,,204.38,224.37,0.0,428.75,428.75
70287.0,,0.0,4740.53,0.0,4740.53,4740.53
70287.0,,119.79,5003.6,0.0,5123.39,5123.39
6000.0,,1049.19,30.99,0.0,1080.18,1080.18
93351.0,,1774.57,888.9,0.0,2663.47,2663.47
93351.0,,258.12,175.54,330.0,763.66,763.66
552993.0,,646.88,298.52,0.0,945.4,945.4
92197.0,,876.53,946.44,0.0,1822.97,1822.97
70287.0,,272.25,389.32,0.0,661.57,661.57
93351.0,,258.12,98.67,250.0,606.79,606.79
629287.0,,475.1,161.61,0.0,636.71,636.71
629287.0,,133.03,192.4,0.0,325.43,325.43
93351.0,,150.56,483.21,0.0,633.77,633.77
691188.0,,219.6,169.61,0.0,389.21,389.21
70287.0,,239.58,1285.7,0.0,1525.28,1525.28
70287.0,,163.35,184.72,0.0,348.07,348.07
92767.0,,329.4,637.77,0.0,967.17,967.17
552993.0,,112.5,187.58,0.0,300.08,300.08
880625.0,,60.75,161.0,0.0,221.75,221.75
880625.0,,97.2,98.67,360.0,555.87,555.87
880625.0,,206.55,519.97,0.0,726.52,726.52
880625.0,,85.05,280.77,0.0,365.82,365.82
880625.0,,97.2,169.61,0.0,266.81,266.81
880625.0,,1142.1,510.27,0.0,1652.37,1652.37
880625.0,,133.65,71.5,0.0,205.15,205.15
880625.0,,643.95,991.9,0.0,1635.85,1635.85
766085.0,,91.53,1664.52,0.0,1756.05,1756.05
766085.0,,711.9,176.65,0.0,888.55,888.55
766085.0,,122.04,184.72,0.0,306.76,306.76
766085.0,,162.72,293.05,0.0,455.77,455.77
93385.0,,255.15,1403.05,0.0,1658.2,1658.2
93351.0,,258.12,237.41,330.0,825.53,825.53
92197.0,,64.53,447.3,0.0,511.83,511.83
92197.0,,258.12,649.06,0.0,907.18,907.18
92197.0,,182.84,184.72,0.0,367.56,367.56
93351.0,,150.57,356.82,0.0,507.39,507.39
92197.0,,333.41,1474.06,0.0,1807.47,1807.47
92767.0,,183.0,90.8,9.32,283.12,283.12
92767.0,,73.2,116.06,0.0,189.26,189.26
92767.0,,109.8,159.23,620.0,889.03,889.03
92767.0,,0.0,447.3,110.0,557.3,557.3
691188.0,,219.6,1426.17,0.0,1645.77,1645.77
691188.0,,366.0,229.88,0.0,595.88,595.88
691188.0,,48.8,63.82,0.0,112.62,112.62
691188.0,,988.2,4487.25,0.0,5475.45,5475.45
691188.0,,2574.2,479.06,0.0,3053.26,3053.26
93351.0,,96.8,686.87,0.0,783.67,783.67
92767.0,,2074.0,2537.62,0.0,4611.62,4611.62
762478.0,,170.64,1837.63,0.0,2008.27,2008.27
762478.0,,63.99,59.83,0.0,123.82,123.82
511728.0,,694.58,1563.27,0.0,2257.85,2257.85
600828.0,,0.0,0.0,-550.0,-550.0,-550.0
691188.0,,85.4,118.7,0.0,204.1,204.1
93351.0,,86.04,607.61,0.0,693.65,693.65
691188.0,,146.4,287.04,0.0,433.44,433.44
691188.0,,280.6,0.0,162.68,443.28,443.28
92767.0,,24.4,37.32,0.0,61.72,61.72
93351.0,,215.1,184.72,0.0,399.82,399.82
93351.0,,64.53,112.94,0.0,177.47,177.47
93351.0,,86.04,12.13,0.0,98.17,98.17
93351.0,,279.62,174.71,330.0,784.33,784.33
70287.0,,239.58,189.72,0.0,429.3,429.3
70287.0,,152.46,221.66,0.0,374.12,374.12
880625.0,,121.5,224.37,0.0,345.87,345.87
92767.0,,85.4,0.0,0.0,85.4,85.4
600828.0,,585.9,1946.32,0.0,2532.22,2532.22
766085.0,,20.34,178.41,0.0,198.75,198.75
542457.0,,328.05,188.99,312.5,829.54,829.54
92197.0,,172.08,2689.12,0.0,2861.2,2861.2
766085.0,,935.64,350.46,0.0,1286.1,1286.1
93351.0,,172.08,45.64,0.0,217.72,217.72
93351.0,,150.57,601.48,0.0,752.05,752.05
92767.0,,744.2,215.06,0.0,959.26,959.26
92767.0,,1781.2,574.69,0.0,2355.89,2355.89
92767.0,,122.0,224.37,0.0,346.37,346.37
92767.0,,122.0,184.72,0.0,306.72,306.72
92197.0,,720.58,1200.04,15.78,1936.4,1936.4
92197.0,,107.55,200.33,0.0,307.88,307.88
70287.0,,250.47,713.22,0.0,963.69,963.69
93351.0,,193.58,495.61,0.0,689.19,689.19
766085.0,,127.12,199.12,0.0,326.24,326.24
542457.0,,230.85,297.01,0.0,527.86,527.86
880625.0,,291.6,167.48,360.0,819.08,819.08
92197.0,,247.36,382.91,344.55,974.82,974.82
691188.0,,317.2,688.12,0.0,1005.32,1005.32
542457.0,,425.25,132.65,0.0,557.9,557.9
93351.0,,64.53,112.94,0.0,177.47,177.47
93351.0,,118.31,384.8,0.0,503.11,503.11
600828.0,,149.89,538.52,0.0,688.41,688.41
766085.0,,386.46,2567.94,90.0,3044.4,3044.4
92197.0,,129.06,373.01,0.0,502.07,502.07
92767.0,,122.0,0.0,0.0,122.0,122.0
766085.0,,172.89,175.39,163.64,511.92,511.92
766085.0,,172.89,193.91,163.64,530.44,530.44
92197.0,,0.0,1058.2,584.0,1642.2,1642.2
542457.0,,170.1,291.27,0.0,461.37,461.37
766085.0,,-1318.33,0.0,0.0,-1318.33,-1318.33
93385.0,,947.7,1206.04,0.0,2153.74,2153.74
766085.0,,254.25,216.9,0.0,471.15,471.15
70287.0,,65.34,196.56,0.0,261.9,261.9
70287.0,,0.0,192.4,0.0,192.4,192.4
70287.0,,65.34,192.4,0.0,257.74,257.74
600828.0,,2330.04,2151.78,0.0,4481.82,4481.82
691188.0,,48.8,34.76,0.0,83.56,83.56
691188.0,,48.8,64.83,0.0,113.63,113.63
92767.0,,841.8,49.51,0.0,891.31,891.31
600828.0,,54.5,312.22,0.0,366.72,366.72
52589.0,,925.6,5124.36,0.0,6049.96,6049.96
70287.0,,1905.75,2210.43,51.82,4168.0,4168.0
788051.0,,168.3,45.64,0.0,213.94,213.94
788051.0,,326.7,274.33,375.0,976.03,976.03
788051.0,,108.9,179.97,0.0,288.87,288.87
601578.0,,81.76,192.4,0.0,274.16,274.16
601578.0,,163.5,686.87,0.0,850.37,850.37
600828.0,,177.13,224.37,0.0,401.5,401.5
600828.0,,81.76,192.4,0.0,274.16,274.16
488428.0,,166.4,515.03,0.0,681.43,681.43
542457.0,,121.5,178.41,0.0,299.91,299.91
542457.0,,170.1,110.47,0.0,280.57,280.57
542457.0,,425.25,14.54,0.0,439.79,439.79
93351.0,,150.57,356.82,0.0,507.39,507.39
766085.0,,91.53,356.82,0.0,448.35,448.35
766085.0,,701.73,1080.36,0.0,1782.09,1782.09
766085.0,,945.81,3667.11,90.0,4702.92,4702.92
766085.0,,427.14,4476.81,0.0,4903.95,4903.95
691188.0,,61.0,203.24,0.0,264.24,264.24
93351.0,,-75.29,0.0,0.0,-75.29,-75.29
92767.0,,48.8,3.78,0.0,52.58,52.58
92767.0,,244.0,228.63,0.0,472.63,472.63
92767.0,,219.6,686.87,0.0,906.47,906.47
691188.0,,317.2,299.57,0.0,616.77,616.77
92197.0,,365.66,446.21,0.0,811.87,811.87
480277.0,,182.84,1860.35,0.0,2043.19,2043.19
92767.0,,280.6,159.04,360.0,799.64,799.64
92767.0,,48.8,192.4,0.0,241.2,241.2
766085.0,,1606.86,6464.16,0.0,8071.02,8071.02
766085.0,,61.02,178.41,0.0,239.43,239.43
542457.0,,0.0,405.2,0.0,405.2,405.2
542457.0,,279.45,252.09,584.7,1116.24,1116.24
542457.0,,12.15,178.41,0.0,190.56,190.56
542457.0,,267.3,14.34,0.0,281.64,281.64
691188.0,,158.6,686.87,0.0,845.47,845.47
93351.0,,215.1,184.72,0.0,399.82,399.82
631891.0,,232.5,1566.71,0.0,1799.21,1799.21
601578.0,,218.01,686.87,0.0,904.88,904.88
630207.0,,325.5,1303.97,0.0,1629.47,1629.47
92767.0,,61.0,90.8,0.0,151.8,151.8
92767.0,,61.0,93.92,0.0,154.92,154.92
490233.0,,93.96,686.87,0.0,780.83,780.83
600828.0,,2316.41,8327.24,0.0,10643.65,10643.65
600828.0,,0.0,0.0,0.0,0.0,0.0
691188.0,,280.6,201.57,0.0,482.17,482.17
93351.0,,225.86,947.48,0.0,1173.34,1173.34
70287.0,,0.0,-9.88,0.0,-9.88,-9.88
600828.0,,204.38,686.87,0.0,891.25,891.25
511728.0,,132.3,686.87,0.0,819.17,819.17
542457.0,,826.2,2775.73,0.0,3601.93,3601.93
691188.0,,109.8,118.7,0.0,228.5,228.5
691188.0,,146.4,384.8,0.0,531.2,531.2
691188.0,,73.2,192.4,0.0,265.6,265.6
880625.0,,218.7,173.07,0.0,391.77,391.77
880625.0,,97.2,628.38,0.0,725.58,725.58
542457.0,,0.0,0.0,347.2,347.2,347.2
880625.0,,1664.55,6273.96,2920.0,10858.51,10858.51
691188.0,,122.0,686.87,0.0,808.87,808.87
631891.0,,1934.4,2401.67,0.0,4336.07,4336.07
542457.0,,0.0,0.0,347.2,347.2,347.2
480274.0,,245.7,2143.12,0.0,2388.82,2388.82
92197.0,,1344.38,5672.74,0.0,7017.12,7017.12
691188.0,,756.4,2364.96,0.0,3121.36,3121.36
93351.0,,53.78,170.2,0.0,223.98,223.98
601571.0,,-40.88,0.0,300.0,259.12,259.12
92197.0,,1161.55,5748.66,0.0,6910.21,6910.21
92197.0,,107.55,178.41,0.0,285.96,285.96
70287.0,,-87.12,234.82,0.0,147.7,147.7
480277.0,,204.35,148.97,125.0,478.32,478.32
79129.0,,0.0,971.04,456.8,1427.84,1427.84
92197.0,,0.0,-118.7,-344.55,-463.25,-463.25
766085.0,,20.34,215.92,0.0,236.26,236.26
766085.0,,732.24,7870.79,0.0,8603.03,8603.03
691188.0,,195.2,224.37,0.0,419.57,419.57
542457.0,,2041.2,1470.14,0.0,3511.34,3511.34
542457.0,,218.7,3171.84,0.0,3390.54,3390.54
542457.0,,-218.7,0.0,-347.2,-565.9,-565.9
542457.0,,2126.25,1366.52,0.0,3492.77,3492.77
542457.0,,0.0,380.59,0.0,380.59,380.59
542457.0,,157.95,224.37,0.0,382.32,382.32
601571.0,,953.82,3846.84,0.0,4800.66,4800.66
880625.0,,534.6,5101.69,0.0,5636.29,5636.29
691188.0,,317.2,527.84,0.0,845.04,845.04
691188.0,,732.0,5073.3,0.0,5805.3,5805.3
52589.0,,925.6,5124.36,0.0,6049.96,6049.96
601571.0,,2575.3,6391.33,0.0,8966.63,8966.63
601571.0,,749.43,5053.11,0.0,5802.54,5802.54
6000.0,,13.62,2.56,0.0,16.18,16.18
92767.0,,12.2,117.77,0.0,129.97,129.97
92197.0,,43.02,170.2,0.0,213.22,213.22
92197.0,,86.04,0.0,0.0,86.04,86.04
93385.0,,60.75,178.41,0.0,239.16,239.16
93385.0,,24.3,178.41,0.0,202.71,202.71
93385.0,,498.15,162.93,0.0,661.08,661.08
79129.0,,193.23,1114.0,0.0,1307.23,1307.23
691188.0,,170.8,178.41,0.0,349.21,349.21
92197.0,,1107.76,568.55,0.0,1676.31,1676.31
92197.0,,0.0,178.41,53.77,232.18,232.18
92197.0,,0.0,178.41,53.78,232.19,232.19
93351.0,,96.8,340.4,0.0,437.2,437.2
691188.0,,2037.4,8619.48,0.0,10656.88,10656.88
880625.0,,279.45,199.94,360.0,839.39,839.39
92197.0,,247.36,2129.95,0.0,2377.31,2377.31
93351.0,,96.8,143.33,330.0,570.13,570.13
92767.0,,256.2,398.46,0.0,654.66,654.66
880625.0,,279.45,226.79,360.0,866.24,866.24
880625.0,,36.45,192.4,0.0,228.85,228.85
92197.0,,483.98,507.11,0.0,991.09,991.09
92197.0,,247.36,1624.77,0.0,1872.13,1872.13
880625.0,,279.45,207.57,360.0,847.02,847.02
